"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Saucedo, Tayler",642048,2024,"SEA","CH","Changeup",0.7,1,147,23.5,39,0.243,0.27,0.253,37.8,25.6,16.9,0.195,0.238,0.217,18.5
"Chavez, Jesse",445926,2024,"ATL","CH","Changeup",1.8,2,140,13.4,39,0.237,0.368,0.272,14.1,5.1,4.5,0.328,0.432,0.341,27.8
"Muñoz, Roddery",682610,2024,"MIA","CH","Changeup",-1.1,-2,138,9.3,39,0.27,0.595,0.385,30.6,25.6,22.7,0.288,0.582,0.39,35.7
"Crochet, Garrett",676979,2024,"CWS","CH","Changeup",-0.2,0,142,5.9,39,0.184,0.289,0.217,33.9,33.3,18.1,0.189,0.257,0.208,20
"Allard, Kolby",663465,2024,"PHI","CH","Changeup",2.2,2,106,24.3,39,0.263,0.316,0.267,23.4,17.9,17.5,0.201,0.31,0.234,38.7
"Lynch IV, Daniel",663738,2024,"KC","CH","Changeup",0.6,1,134,21.2,38,0.222,0.306,0.279,31.9,23.7,23.7,0.228,0.334,0.269,44.4
"Meyer, Max",676974,2024,"MIA","CH","Changeup",-2.4,-4,173,17.9,38,0.233,0.6,0.417,23.5,5.3,7.4,0.229,0.416,0.364,32.1
"Kuhl, Chad",641771,2024,"CWS","CH","Changeup",-2.4,-3,123,12.6,38,0.324,0.412,0.343,23.7,15.8,21.4,0.214,0.269,0.253,41.4
"Rosenberg, Kenny",670046,2024,"LAA","CH","Changeup",0.4,0,132,32.8,37,0.189,0.405,0.273,29,24.3,20,0.233,0.448,0.289,25
"Musgrove, Joe",605397,2024,"SD","CH","Changeup",-2.3,-3,124,7.8,37,0.353,0.618,0.416,37.9,18.9,14.9,0.313,0.512,0.383,46.4
"Gordon, Tanner",685299,2024,"COL","CH","Changeup",-5.2,-6,116,19.1,37,0.371,0.743,0.481,23.4,10.8,11.4,0.22,0.329,0.261,22.6
"Verlander, Justin",434378,2024,"HOU","CH","Changeup",-0.6,-1,160,10.1,37,0.235,0.353,0.289,25.3,24.3,13.6,0.232,0.311,0.273,20
"Contreras, Roansy",672710,2024,"LAA","CH","Changeup",-1.8,-2,113,10.5,37,0.235,0.441,0.31,23.1,10.8,11.8,0.253,0.471,0.344,38.7
"Priester, Quinn",682990,2024,"BOS","CH","Changeup",1.7,2,105,12.9,36,0.161,0.194,0.239,21.2,13.9,13.5,0.136,0.179,0.22,23.1
"Gray, Jon",592351,2024,"TEX","CH","Changeup",-1.4,-2,115,7.1,36,0.257,0.543,0.334,19,8.3,15,0.288,0.508,0.331,39.4
"Skenes, Paul",694973,2024,"PIT","CH","Changeup",1.7,2,114,5.4,36,0.088,0.118,0.149,54.8,55.6,31.7,0.099,0.112,0.127,7.1
"Marinaccio, Ron",676760,2024,"NYY","CH","Changeup",-2.8,-4,134,33.9,36,0.367,0.733,0.483,30.2,22.2,18.6,0.309,0.606,0.422,47.8
"Bido, Osvaldo",674370,2024,"OAK","CH","Changeup",1.9,3,161,15.2,35,0.121,0.152,0.137,34.3,22.9,18.2,0.156,0.2,0.171,7.7
"Milner, Hoby",571948,2024,"MIL","CH","Changeup",-1.1,-2,143,13.7,35,0.29,0.419,0.328,25.4,2.9,2.9,0.338,0.462,0.343,42.4
"Lee, Dylan",669276,2024,"ATL","CH","Changeup",0.4,0,104,12.1,35,0.265,0.382,0.319,44.3,20,21.2,0.284,0.382,0.302,25.9
"Santana, Dennis",642701,2024,"PIT","CH","Changeup",-4.5,-4,93,8.4,34,0.219,0.406,0.29,37.3,38.2,27.7,0.21,0.286,0.244,26.3
"Henriquez, Ronny",678692,2024,"MIN","CH","Changeup",1.6,2,103,34,34,0.29,0.29,0.3,26.9,20.6,24.1,0.246,0.283,0.277,45.8
"Dubin, Shawn",681869,2024,"HOU","CH","Changeup",0.1,0,127,15.1,33,0.267,0.533,0.37,32.1,21.2,20,0.253,0.535,0.366,56.5
"Taillon, Jameson",592791,2024,"CHC","CH","Changeup",-3.1,-3,106,4.3,33,0.273,0.576,0.356,14.8,3,9.1,0.255,0.426,0.292,28.1
"Bassitt, Chris",605135,2024,"TOR","CH","Changeup",-2.8,-4,157,5.3,33,0.321,0.607,0.439,15.8,6.1,9.1,0.239,0.483,0.364,34.6
"Young, Alex",622065,2024,"NYM","CH","Changeup",0.2,0,124,46.4,33,0.233,0.333,0.308,48.4,33.3,23.9,0.206,0.253,0.267,36.8
"Martinez, Seth",661527,2024,"HOU","CH","Changeup",-1.1,-1,122,14.6,32,0.258,0.387,0.3,30.4,15.6,11.4,0.204,0.271,0.219,30.8
"Burke, Brock",656271,2024,"LAA","CH","Changeup",-2.4,-2,97,16.9,32,0.25,0.281,0.292,41.4,31.3,33.3,0.179,0.214,0.172,45.5
"Elder, Bryce",693821,2024,"ATL","CH","Changeup",0.1,0,114,13.2,32,0.258,0.258,0.247,28.3,15.6,17.2,0.236,0.271,0.239,26.9
"Henry, Tommy",674072,2024,"AZ","CH","Changeup",-3.5,-4,125,17.7,32,0.321,0.464,0.413,31.3,15.6,11.6,0.341,0.524,0.413,52.2
"Imanaga, Shota",684007,2024,"CHC","CH","Changeup",2.7,3,101,3.9,32,0.194,0.226,0.202,33.3,25,17.8,0.228,0.282,0.238,30.4
"López, Jorge",605347,2024,"CHC","CH","Changeup",4.7,4,95,11.8,32,0.1,0.1,0.128,34,31.3,26.3,0.182,0.268,0.224,35
"Hudson, Dakota",641712,2024,"COL","CH","Changeup",-4.8,-7,150,9.9,31,0.379,0.69,0.469,14.6,9.7,12.5,0.314,0.538,0.384,46.2
"Daniel, Davis",669721,2024,"LAA","CH","Changeup",-3.2,-3,104,20.5,30,0.4,0.533,0.407,22.6,23.3,20,0.334,0.415,0.326,30.4
"Aguiar, Julian",687924,2024,"CIN","CH","Changeup",-1.8,-2,100,18.9,30,0.2,0.36,0.315,25,16.7,17.2,0.185,0.341,0.303,45
"Soroka, Michael",647336,2024,"CWS","CH","Changeup",-2.7,-4,141,9.8,30,0.321,0.643,0.455,13,6.7,7.4,0.323,0.548,0.398,30.8
"Smith, Will",519293,2024,"KC","CH","Changeup",0.8,1,98,14.6,30,0.207,0.414,0.275,27.7,10,17.6,0.265,0.525,0.346,30.8
"McFarland, T.J.",519008,2024,"OAK","CH","Changeup",-0.3,0,103,12.3,30,0.231,0.385,0.371,28.6,13.3,13.8,0.261,0.412,0.338,26.1
"Leclerc, José",600917,2024,"TEX","CH","Changeup",-2.6,-3,123,10.2,30,0.28,0.28,0.357,50,33.3,21.7,0.189,0.279,0.286,13.3
"Gray, Sonny",543243,2024,"STL","CH","Changeup",-0.7,-1,159,6.4,30,0.357,0.714,0.465,32.8,6.7,22.2,0.291,0.414,0.334,42.3
"Minter, A.J.",621345,2024,"ATL","CH","Changeup",1.3,1,93,17.8,29,0.12,0.12,0.204,38.6,37.9,25,0.157,0.202,0.216,33.3
"Ross, Joe",605452,2024,"MIL","CH","Changeup",0.4,0,100,8.4,29,0.286,0.357,0.272,15.7,13.8,13.3,0.229,0.344,0.24,32
"Bubic, Kris",663460,2024,"KC","CH","Changeup",2,2,77,16.5,29,0.179,0.286,0.278,34.1,24.1,24.1,0.174,0.227,0.195,38.1
"Lynn, Lance",458681,2024,"STL","CH","Changeup",-2.2,-3,128,6.3,29,0.292,0.292,0.338,22.5,10.3,6,0.32,0.403,0.381,19
"Assad, Javier",665871,2024,"CHC","CH","Changeup",-0.6,-1,117,4.6,28,0.296,0.296,0.282,12.5,3.6,3.7,0.349,0.469,0.364,42.3
"Stratton, Chris",608717,2024,"KC","CH","Changeup",-0.3,0,99,9.9,28,0.259,0.481,0.327,26.4,25,25,0.238,0.447,0.307,30
"Scherzer, Max",453286,2024,"TEX","CH","Changeup",-0.6,-1,93,13.9,28,0.192,0.462,0.302,25.5,28.6,14.5,0.27,0.537,0.369,38.9
"Whitlock, Garrett",676477,2024,"BOS","CH","Changeup",1.5,1,91,28.3,27,0.174,0.217,0.242,20.4,14.8,12.5,0.281,0.388,0.34,30
"Baz, Shane",669358,2024,"TB","CH","Changeup",4.1,5,124,10.3,27,0.115,0.115,0.126,27.6,22.2,17.1,0.194,0.343,0.249,30
"Means, John",607644,2024,"BAL","CH","Changeup",-0.3,0,91,28.4,27,0.222,0.333,0.241,35.3,25.9,17.1,0.226,0.403,0.271,45
"Ashby, Aaron",676879,2024,"MIL","CH","Changeup",-2.3,-2,98,20.2,27,0.217,0.478,0.386,37,14.8,13.3,0.255,0.415,0.337,35
"Howard, Spencer",675921,2024,"CLE","CH","Changeup",-3.4,-3,91,16.9,26,0.286,0.714,0.44,30,26.9,17.1,0.2,0.395,0.32,46.7
"Floro, Dylan",571670,2024,"AZ","CH","Changeup",-2.6,-3,97,9.5,26,0.308,0.308,0.277,26.1,7.7,10,0.264,0.34,0.261,37.5
"Rodríguez, Joely",570257,2024,"BOS","CH","Changeup",-2.7,-2,90,36.1,25,0.348,0.783,0.46,22.2,20,13.9,0.367,0.636,0.445,52.6
"Tate, Dillon",622253,2024,"TOR","CH","Changeup",-2.2,-2,74,12.5,25,0.238,0.333,0.328,28.6,20,16.1,0.165,0.21,0.226,5.9
"González, Victor",624647,2024,"NYY","CH","Changeup",0.7,1,91,23.6,25,0.136,0.455,0.33,23.1,8,5.4,0.207,0.486,0.338,40
"Bivens, Spencer",702352,2024,"SF","CH","Changeup",-1.5,-2,104,13.5,25,0.16,0.4,0.232,17.4,16,11.1,0.217,0.498,0.299,33.3
"Pressly, Ryan",519151,2024,"HOU","CH","Changeup",1,1,108,11.1,25,0.208,0.458,0.332,30.6,20,16.7,0.253,0.526,0.343,26.3
"Alcala, Jorge",660896,2024,"MIN","CH","Changeup",2.7,2,89,9.6,25,0.08,0.12,0.122,11.1,20,16.7,0.174,0.259,0.19,10
"Hernández, Jonathan",642546,2024,"SEA","CH","Changeup",-0.3,0,90,11.8,25,0.25,0.333,0.272,39.6,36,31,0.219,0.258,0.228,26.7
"Paxton, James",572020,2024,"BOS","CH","Changeup",-1.7,-2,112,6.6,25,0.25,0.375,0.286,32.6,24,14,0.195,0.241,0.211,22.2
"Weissert, Greg",669711,2024,"BOS","CH","Changeup",-1.7,-2,91,8.8,25,0.261,0.304,0.286,35.6,20,12.8,0.287,0.382,0.324,22.2
"France, J.P.",641585,2024,"HOU","CH","Changeup",1.2,1,106,22.7,24,0.095,0.238,0.208,29.7,20.8,17.9,0.135,0.276,0.24,18.8
"Jarvis, Bryce",686826,2024,"AZ","CH","Changeup",-2.9,-4,137,13.6,24,0.2,0.35,0.35,31.4,12.5,6.1,0.202,0.271,0.287,17.6
"Clevinger, Mike",605182,2024,"CWS","CH","Changeup",0.9,1,64,21.1,23,0.238,0.381,0.302,25,13,14.3,0.277,0.482,0.357,27.8
"Sulser, Cole",642121,2024,"TB","CH","Changeup",0.4,0,75,25.7,23,0.19,0.429,0.265,37.1,30.4,17.9,0.157,0.209,0.189,33.3
"Strickland, Hunter",519326,2024,"LAA","CH","Changeup",1.7,1,71,6.1,23,0.095,0.095,0.139,29,17.4,14.8,0.15,0.201,0.201,17.6
"Vines, Darius",670241,2024,"ATL","CH","Changeup",-3.9,-3,80,31.1,23,0.273,0.727,0.463,15.9,13,9.1,0.276,0.523,0.357,36.8
"Buehler, Walker",621111,2024,"LAD","CH","Changeup",-6.6,-5,69,5.2,23,0.455,0.773,0.53,8.8,13,13.6,0.324,0.466,0.356,52.6
"Banda, Anthony",607455,2024,"LAD","CH","Changeup",-0.2,0,96,12.4,23,0.364,0.5,0.391,39.2,30.4,28,0.29,0.407,0.32,33.3
"Soriano, George",666277,2024,"MIA","CH","Changeup",0.3,0,91,17.5,23,0.222,0.278,0.293,23.1,8.7,7.7,0.451,0.631,0.5,47.1
"Estévez, Carlos",608032,2024,"PHI","CH","Changeup",2.8,2,85,10.4,23,0.143,0.19,0.193,37,26.1,21.4,0.18,0.29,0.243,53.3
"Holman, Grant",680880,2024,"OAK","CH","Changeup",-1.1,-1,98,33.6,23,0.273,0.455,0.328,39.6,34.8,25,0.194,0.266,0.223,28.6
"Corbin, Patrick",571578,2024,"WSH","CH","Changeup",-5.3,-5,97,3.4,23,0.409,0.773,0.548,27.9,13,13,0.357,0.659,0.445,31.6
"Ferrer, Jose A.",678606,2024,"WSH","CH","Changeup",-1.5,-1,91,19.1,23,0.227,0.364,0.274,39.6,26.1,15,0.249,0.321,0.267,31.3
"Roupp, Landen",694738,2024,"SF","CH","Changeup",1.4,1,85,9.4,22,0.111,0.111,0.209,35.7,13.6,10,0.226,0.3,0.314,13.3
"Junis, Jakob",596001,2024,"CIN","CH","Changeup",-2.3,-2,79,8.4,22,0.238,0.714,0.402,26.5,13.6,11.5,0.329,0.756,0.462,61.1
"Vest, Will",676684,2024,"DET","CH","Changeup",2.5,3,114,9.8,22,0.095,0.095,0.114,32,27.3,14.6,0.257,0.364,0.287,46.7
"McCaughan, Darren",670766,2024,"MIA","CH","Changeup",-0.4,0,79,11.1,22,0.333,0.381,0.334,32.5,22.7,21.7,0.301,0.442,0.336,31.3
"Englert, Mason",669438,2024,"DET","CH","Changeup",-0.4,0,106,29,22,0.238,0.429,0.317,37.7,27.3,15,0.202,0.371,0.267,40
"Suarez, Robert",663158,2024,"SD","CH","Changeup",-2.2,-3,123,12.6,22,0.2,0.5,0.327,45.2,31.8,14,0.232,0.432,0.322,30.8
"Lowder, Rhett",695076,2024,"CIN","CH","Changeup",0.4,0,97,19.5,22,0.095,0.095,0.155,19,22.7,14.7,0.243,0.436,0.309,37.5
"Leone, Dominic",608678,2024,"CWS","CH","Changeup",-0.1,0,94,26,22,0.2,0.25,0.325,43.9,27.3,18.2,0.171,0.214,0.216,28.6
"Germán, Domingo",593334,2024,"PIT","CH","Changeup",-2.3,-2,84,22.5,22,0.333,0.389,0.389,24,22.7,18.5,0.172,0.242,0.272,23.1
"Jacob, Alek",689690,2024,"SD","CH","Changeup",1.4,1,71,30.6,21,0.15,0.25,0.162,36.8,42.9,25,0.212,0.253,0.208,25
"Reid-Foley, Sean",656887,2024,"NYM","CH","Changeup",0,0,76,19.7,21,0.238,0.238,0.214,34.2,28.6,21.4,0.264,0.31,0.252,40
"Zerpa, Angel",672582,2024,"KC","CH","Changeup",-2.8,-3,98,10.3,20,0.368,0.737,0.478,28.2,20,14.3,0.335,0.784,0.483,46.7
"Crismatt, Nabil",622503,2024,"LAD","CH","Changeup",0.1,0,65,69.9,20,0.25,0.4,0.28,27.8,30,31.6,0.296,0.485,0.335,28.6
"Payamps, Joel",606303,2024,"MIL","CH","Changeup",-1.3,-1,69,7.7,20,0.316,0.421,0.34,20,0,0,0.486,0.869,0.581,68.4
"Garrett, Braxton",666129,2024,"MIA","CH","Changeup",-5.4,-4,73,12.4,20,0.4,0.75,0.578,30.4,15,13,0.348,0.675,0.435,52.9
"Winans, Allan",642216,2024,"ATL","CH","Changeup",-3.2,-2,61,41.5,19,0.333,0.778,0.474,27,15.8,15,0.311,0.624,0.414,40
"López, Reynaldo",625643,2024,"ATL","CH","Changeup",-2.7,-2,81,3.8,19,0.263,0.737,0.411,34.9,31.6,19.4,0.345,0.794,0.477,30.8
"De Los Santos, Enyel",660853,2024,"CWS","CH","Changeup",-3.5,-3,86,7.6,19,0.222,0.5,0.321,30.8,10.5,6.7,0.204,0.341,0.259,25
"Keuchel, Dallas",572971,2024,"MIL","CH","Changeup",1.3,1,85,27.6,19,0.059,0.059,0.121,35.3,26.3,22.7,0.152,0.169,0.201,16.7
"Herget, Kevin",643361,2024,"MIL","CH","Changeup",4.4,2,53,35.1,18,0.167,0.222,0.169,28.6,27.8,29.4,0.138,0.209,0.151,23.1
"Steele, Justin",657006,2024,"CHC","CH","Changeup",-1.5,-1,67,3.3,18,0.222,0.222,0.2,17.2,5.6,6.7,0.168,0.225,0.174,17.6
"La Sorsa, Joe",686747,2024,"WSH","CH","Changeup",1,1,57,21,18,0.118,0.294,0.2,6.3,22.2,13.3,0.219,0.372,0.278,30.8
"Ramirez, Nick",598286,2024,"LAD","CH","Changeup",-12.2,-6,53,27.3,18,0.563,0.75,0.586,36.7,11.1,15.4,0.436,0.665,0.501,21.4
"Keller, Brad",641745,2024,"BOS","CH","Changeup",0.9,1,97,13.1,18,0.071,0.071,0.206,37.8,22.2,10.8,0.163,0.183,0.275,10
"Alexander, Scott",518397,2024,"OAK","CH","Changeup",0,0,73,12.9,18,0.278,0.667,0.392,48.7,44.4,26.7,0.257,0.569,0.348,50
"Ginn, J.T.",669372,2024,"OAK","CH","Changeup",2.3,2,75,14.6,18,0.389,0.556,0.408,37.5,5.6,6.7,0.365,0.549,0.396,35.3
"Peralta, Sammy",671111,2024,"CWS","CH","Changeup",-1.5,-1,64,22.7,17,0.357,0.357,0.388,20,23.5,16.7,0.388,0.468,0.432,40
"Kolek, Stephen",663568,2024,"SD","CH","Changeup",3.5,2,55,6.9,17,0.25,0.25,0.253,15.4,29.4,19.2,0.171,0.182,0.19,27.3
"Leahy, Kyle",681517,2024,"STL","CH","Changeup",0.5,0,64,9.2,17,0.188,0.188,0.2,32.4,29.4,26.3,0.192,0.212,0.208,36.4
"Medina, Luis",665622,2024,"OAK","CH","Changeup",-1.1,-1,57,7.9,17,0.353,0.529,0.382,6.7,5.9,20,0.351,0.566,0.397,56.3
"Jiménez, Joe",641729,2024,"ATL","CH","Changeup",0.1,0,46,4.2,17,0.176,0.176,0.159,19.2,23.5,25,0.172,0.239,0.178,7.7
"Law, Derek",571882,2024,"WSH","CH","Changeup",3.2,2,70,5.1,17,0.176,0.176,0.159,22.2,17.6,10,0.207,0.257,0.204,7.1
"Varland, Louie",686973,2024,"MIN","CH","Changeup",1.1,1,94,10.4,17,0.294,0.294,0.318,10.5,5.9,5.9,0.339,0.413,0.33,25
"Poteet, Cody",547001,2024,"NYY","CH","Changeup",0.7,1,76,19.8,17,0.188,0.188,0.2,20,17.6,15.8,0.343,0.445,0.362,69.2
"Diekman, Jake",518617,2024,"NYM","CH","Changeup",-4,-2,61,9.7,17,0.357,0.857,0.535,33.3,17.6,14.3,0.307,0.548,0.421,36.4
"Vesia, Alex",681911,2024,"LAD","CH","Changeup",0.2,0,57,5.1,17,0.313,0.375,0.326,29.2,29.4,29.4,0.237,0.272,0.254,54.5
"Okert, Steven",595345,2024,"MIN","CH","Changeup",-7.5,-4,49,8,16,0.438,0.688,0.484,25,12.5,33.3,0.321,0.544,0.374,35.7
"Gasser, Robert",688107,2024,"MIL","CH","Changeup",0.8,0,57,14.3,16,0.333,0.4,0.323,17.2,6.3,20,0.304,0.402,0.31,33.3
"Hurter, Brant",676428,2024,"DET","CH","Changeup",1,1,76,11.8,16,0.188,0.313,0.213,21.2,18.8,11.5,0.131,0.212,0.148,23.1
"Schreiber, John",670167,2024,"KC","CH","Changeup",-2.5,-1,55,6.1,16,0.4,0.467,0.459,24.1,12.5,9.1,0.252,0.341,0.281,38.5
"Garabito, Gerson",642520,2024,"TEX","CH","Changeup",-2.9,-2,57,11.6,16,0.2,0.467,0.303,22.2,12.5,10.5,0.27,0.611,0.387,38.5
"Irvin, Jake",663623,2024,"WSH","CH","Changeup",1.4,2,108,3.5,16,0.125,0.125,0.113,34.9,18.8,16.7,0.142,0.162,0.136,0
"Nastrini, Nick",680897,2024,"CWS","CH","Changeup",-8.4,-6,72,9.8,15,0.4,0.6,0.52,32,13.3,9.1,0.215,0.246,0.368,12.5
"Hurt, Kyle",669165,2024,"LAD","CH","Changeup",-1.6,-1,47,54,15,0.333,0.467,0.347,31.3,13.3,14.3,0.295,0.467,0.329,38.5
"Maciejewski, Josh",656671,2024,"NYY","CH","Changeup",2.5,1,44,45.8,15,0.133,0.333,0.193,30.8,26.7,25,0.231,0.438,0.285,36.4
"Heller, Ben",621294,2024,"PIT","CH","Changeup",2.9,2,55,21.6,15,0.143,0.286,0.213,48.4,66.7,45.5,0.098,0.11,0.131,50
"Wells, Tyler",669330,2024,"BAL","CH","Changeup",3.5,2,49,18.9,15,0.143,0.143,0.167,28,13.3,10.5,0.262,0.307,0.278,33.3
"Manoah, Alek",666201,2024,"TOR","CH","Changeup",-2.6,-2,58,14.7,15,0.267,0.867,0.46,29.7,26.7,28.6,0.294,0.756,0.438,54.5
"Cabrera, Génesis",650893,2024,"TOR","CH","Changeup",1,1,79,7.7,15,0.077,0.077,0.164,48.1,20,16.7,0.1,0.115,0.183,0
"Basso, Brady",669620,2024,"OAK","CH","Changeup",-5.8,-3,43,12.3,15,0.357,0.571,0.42,22.7,13.3,25,0.167,0.292,0.231,16.7
"Singer, Brady",663903,2024,"KC","CH","Changeup",-3.5,-2,55,1.9,15,0.429,0.5,0.49,11.1,0,0,0.347,0.453,0.373,50
"Guerrero, Luis",692285,2024,"BOS","CH","Changeup",3.9,1,33,24.8,14,0.214,0.214,0.193,16.7,14.3,25,0.213,0.275,0.214,25
"Foley, Jason",671345,2024,"DET","CH","Changeup",-4.1,-2,51,5.6,14,0.308,0.385,0.332,20,0,0,0.308,0.368,0.323,15.4
"Castro, Miguel",612434,2024,"AZ","CH","Changeup",-5.7,-2,36,15.5,14,0.429,0.571,0.436,23.8,14.3,14.3,0.417,0.463,0.386,25
"Feyereisen, J.P.",656420,2024,"LAD","CH","Changeup",-2.6,-1,51,28.5,14,0.214,0.643,0.35,17.4,21.4,15.8,0.321,0.803,0.469,54.5
"Williams, Gavin",668909,2024,"CLE","CH","Changeup",-3.1,-2,74,5.4,14,0.417,0.833,0.55,14.8,14.3,8.3,0.386,0.653,0.477,30
"Rodriguez, Carlos",692230,2024,"MIL","CH","Changeup",-1.5,-1,37,15.9,14,0.333,0.583,0.412,18.5,21.4,18.8,0.268,0.365,0.311,30
"Brooks, Aaron",605156,2024,"OAK","CH","Changeup",-2.8,-2,54,13.4,14,0.231,0.538,0.411,30.8,14.3,14.3,0.331,0.592,0.415,45.5
"García, Yimi",554340,2024,"SEA","CH","Changeup",-0.9,-1,59,9.5,13,0.154,0.462,0.25,42.9,38.5,22.7,0.212,0.486,0.291,37.5
"Thornton, Trent",663423,2024,"SEA","CH","Changeup",-1.8,-1,28,2.5,13,0.385,0.385,0.346,6.3,23.1,17.6,0.264,0.323,0.259,40
"Aldegheri, Sam",691951,2024,"LAA","CH","Changeup",-1.3,-1,47,21.2,13,0.222,0.222,0.354,21.4,0,0,0.224,0.256,0.36,11.1
"Cueto, Johnny",456501,2024,"LAA","CH","Changeup",-3.4,-2,48,28.7,13,0.308,0.846,0.473,25.9,23.1,30,0.3,0.7,0.422,50
"Strzelecki, Peter",657265,2024,"CLE","CH","Changeup",2.3,1,38,19.8,13,0.231,0.308,0.235,6.7,30.8,20,0.308,0.361,0.298,44.4
"Warren, Will",701542,2024,"NYY","CH","Changeup",-5.7,-3,56,12.2,13,0.545,1,0.608,32,23.1,14.3,0.228,0.306,0.258,22.2
"Rodríguez, Randy",678495,2024,"SF","CH","Changeup",-0.4,0,49,5.6,13,0.333,0.333,0.331,33.3,23.1,16.7,0.244,0.269,0.264,11.1
"Ottavino, Adam",493603,2024,"NYM","CH","Changeup",-4.3,-2,50,5,12,0.333,0.5,0.358,21.4,16.7,14.3,0.245,0.441,0.292,10
"Moll, Sam",594580,2024,"CIN","CH","Changeup",0.3,0,56,9,12,0.273,0.273,0.283,33.3,25,15.8,0.188,0.284,0.244,62.5
"Rodríguez, Yerry",666720,2024,"TOR","CH","Changeup",-2.3,-1,49,11.2,12,0.3,0.7,0.463,19.2,8.3,9.1,0.354,0.768,0.505,44.4
"Cole, Gerrit",543037,2024,"NYY","CH","Changeup",-3,-2,62,4,12,0.333,0.667,0.421,28,8.3,7.7,0.291,0.516,0.343,54.5
"Robertson, Nick",687798,2024,"TOR","CH","Changeup",-0.2,0,50,23,12,0.273,0.273,0.283,33.3,16.7,11.8,0.269,0.292,0.289,22.2
"Bolton, Cody",675989,2024,"SEA","CH","Changeup",-2,-1,39,12.5,12,0.3,0.3,0.283,13.3,8.3,8.3,0.377,0.454,0.375,30
"Wilson, Bryse",669060,2024,"MIL","CH","Changeup",-2.3,-2,69,4.2,12,0.182,0.273,0.238,17.4,0,0,0.214,0.29,0.264,36.4
"Legumina, Casey",668984,2024,"CIN","CH","Changeup",-8.4,-4,44,26.5,12,0.417,0.583,0.508,11.5,16.7,12.5,0.328,0.447,0.34,60
"Jefferies, Daulton",641726,2024,"PIT","CH","Changeup",-8.7,-4,42,14.9,12,0.333,0.75,0.45,5.6,0,0,0.207,0.383,0.25,16.7
"Bender, Anthony",669622,2024,"MIA","CH","Changeup",-4.5,-2,37,3.9,12,0.182,0.455,0.3,27.8,33.3,15.4,0.184,0.362,0.269,28.6
"Plesac, Zach",668676,2024,"LAA","CH","Changeup",0.8,0,49,23.6,12,0.111,0.111,0.25,19,8.3,7.1,0.265,0.297,0.355,25
"Shugart, Chase",663767,2024,"BOS","CH","Changeup",2.6,1,26,18.3,11,0.2,0.2,0.227,16.7,27.3,27.3,0.107,0.149,0.165,28.6
"Baker, Bryan",641329,2024,"BAL","CH","Changeup",-0.8,0,51,13.8,11,0.222,0.222,0.227,20,36.4,14.3,0.239,0.282,0.324,50
"Emanuel, Kent",592288,2024,"MIA","CH","Changeup",-6.2,-2,39,12.9,11,0.273,0.909,0.641,21.1,0,0,0.303,0.658,0.406,54.5
"Kelly, Joe",523260,2024,"LAD","CH","Changeup",-9.9,-4,38,6.9,11,0.4,1,0.591,55,45.5,26.3,0.218,0.69,0.406,40
"Gillaspie, Logan",670810,2024,"SD","CH","Changeup",-5.2,-1,22,14.6,11,0.364,0.545,0.391,15.8,9.1,9.1,0.306,0.415,0.315,50
"Marte, José",665896,2024,"LAA","CH","Changeup",-1.4,0,28,9,11,0.455,0.636,0.473,22.2,9.1,14.3,0.353,0.394,0.331,30
"Crouse, Hans",668968,2024,"LAA","CH","Changeup",-1.3,-1,49,11.2,11,0.25,0.25,0.32,28.6,18.2,11.1,0.213,0.243,0.294,0
"Zuñiga, Guillo",670871,2024,"LAA","CH","Changeup",-9.5,-3,30,11.1,11,0.2,0.7,0.391,56.3,45.5,33.3,0.121,0.229,0.2,60
"Dobnak, Randy",677976,2024,"MIN","CH","Changeup",-1.8,-1,63,34.4,11,0.4,0.7,0.491,21.4,18.2,11.8,0.294,0.512,0.379,25
"Leibrandt, Brandon",605335,2024,"CIN","CH","Changeup",5.6,2,38,32.5,11,0.091,0.091,0.082,36.4,18.2,13.3,0.116,0.151,0.119,33.3
"Quantrill, Cal",615698,2024,"COL","CH","Changeup",3.5,2,47,1.8,11,0.222,0.222,0.227,16.7,0,0,0.299,0.452,0.346,50
"Hanifee, Brenan",669724,2024,"DET","CH","Changeup",-0.4,0,42,9.4,10,0.333,0.778,0.485,39.1,30,33.3,0.336,0.61,0.431,33.3
"Anderson, Shaun",641312,2024,"MIA","CH","Changeup",-2.4,-1,28,11.5,10,0.3,0.5,0.43,18.8,10,14.3,0.241,0.346,0.249,33.3
"Muller, Kyle",666205,2024,"OAK","CH","Changeup",1.2,1,57,7.9,10,0.1,0.1,0.09,45.8,0,0,0.239,0.259,0.219,10
"Phillips, Tyler",663969,2024,"PHI","CH","Changeup",-14.1,-5,38,6.6,10,0.6,1.1,0.72,18.2,20,16.7,0.316,0.586,0.382,75
"Jackson, Jay",543351,2024,"MIN","CH","Changeup",-4.3,-3,60,13.2,10,0.4,0.7,0.47,21.7,20,13.3,0.361,0.698,0.446,25
"Houck, Tanner",656557,2024,"BOS","ST","Sweeper",0.7,8,1131,41.4,291,0.23,0.357,0.286,30.2,29.9,23.3,0.219,0.38,0.288,37.2
